Признаки;;;;;;Acc;Recall;Prec;Spec;FPR;mean_attack;mean_no_attack
1;2;9;13;14;17; 0.812458; 0.221317; 0.533668; 0.953770; 0.046230; 0.940095; 0.989871
1;2;9;13;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905864; 0.972469
1;2;9;13;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;9;13;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;9;14;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905864; 0.972469
1;2;9;14;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;9;14;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;9;15;16;17; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905864; 0.972469
1;2;10;11;12;13; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971622; 0.988122
1;2;10;11;12;14; 0.925026; 0.921867; 0.748065; 0.925781; 0.074219; 0.970580; 0.986868
1;2;10;11;12;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;10;11;12;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;10;11;12;17; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971625; 0.988128
1;2;10;11;13;14; 0.925026; 0.921867; 0.748065; 0.925781; 0.074219; 0.970579; 0.986858
1;2;10;11;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;10;11;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;10;11;13;17; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971624; 0.988117
1;2;10;11;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;10;11;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;10;11;14;17; 0.925026; 0.921867; 0.748065; 0.925781; 0.074219; 0.970582; 0.986863
1;2;10;11;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905864; 0.972468
1;2;10;11;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;10;11;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;10;12;13;14; 0.925026; 0.921867; 0.748065; 0.925781; 0.074219; 0.970575; 0.986860
1;2;10;12;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;10;12;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;10;12;13;17; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971620; 0.988120
1;2;10;12;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;10;12;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;10;12;14;17; 0.925026; 0.921867; 0.748065; 0.925781; 0.074219; 0.970578; 0.986866
1;2;10;12;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905864; 0.972468
1;2;10;12;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;10;12;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;10;13;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;10;13;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;10;13;14;17; 0.925026; 0.921867; 0.748065; 0.925781; 0.074219; 0.970578; 0.986855
1;2;10;13;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905864; 0.972468
1;2;10;13;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;10;13;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;10;14;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905864; 0.972468
1;2;10;14;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;10;14;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;10;15;16;17; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905864; 0.972468
1;2;11;12;13;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;11;12;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;11;12;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;11;12;13;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;11;12;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;11;12;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;11;12;14;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;11;12;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;11;12;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;11;12;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;11;13;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;11;13;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;11;13;14;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;11;13;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;11;13;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;11;13;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;11;14;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;11;14;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;11;14;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;11;15;16;17; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;12;13;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;12;13;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;12;13;14;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;12;13;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;12;13;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;12;13;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;12;14;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;12;14;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;12;14;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;12;15;16;17; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;13;14;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;13;14;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;13;14;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;13;15;16;17; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;14;15;16;17; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;3;4;5;6;7; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;6;8; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;6;9; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;6;10; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;6;11; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;6;12; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;6;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;6;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;6;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;6;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;6;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;7;8; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;7;9; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;7;10; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;7;11; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;7;12; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;7;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;7;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;7;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;7;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;7;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;8;9; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;8;10; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;8;11; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;8;12; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;8;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;8;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;8;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;8;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;8;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;9;10; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;9;11; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;9;12; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;9;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;9;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;9;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;9;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;9;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;10;11; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;10;12; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;10;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;10;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;10;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;10;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;10;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;11;12; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;11;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;11;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;11;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;11;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;11;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;12;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;12;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;12;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;12;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;12;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;13;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;13;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;13;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;13;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;14;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;14;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;14;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;15;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;15;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;5;16;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;7;8; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;7;9; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;7;10; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;7;11; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;7;12; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;7;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;7;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;7;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;7;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;7;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;8;9; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;8;10; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;8;11; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;8;12; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;8;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;8;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;8;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;8;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;8;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;9;10; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;9;11; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;9;12; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;9;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;9;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;9;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;9;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;9;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;10;11; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;10;12; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;10;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;10;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;10;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;10;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;10;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;11;12; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;11;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;11;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;11;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;11;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;11;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;12;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;12;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;12;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;12;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;12;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;13;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;13;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;13;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;13;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;14;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;14;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;14;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;15;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;15;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;6;16;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;8;9; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;8;10; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;8;11; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;8;12; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;8;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;8;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;8;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;8;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;8;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;9;10; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;9;11; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;9;12; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;9;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;9;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;9;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;9;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;9;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;10;11; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;10;12; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;10;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;10;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;10;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;10;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;10;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;11;12; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;11;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;11;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;11;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;11;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;11;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;12;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;12;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;12;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;12;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;12;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;13;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;13;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;13;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;13;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;14;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;14;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;14;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;15;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;15;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;7;16;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;8;9;10; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;8;9;11; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;8;9;12; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;8;9;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;8;9;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;8;9;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;8;9;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;8;9;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;8;10;11; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;8;10;12; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;8;10;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;8;10;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;8;10;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
1;3;4;8;10;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.948130; 0.999997
